Country,Year,Agriculture,Energy,Industry,Residential,Transport,Waste,Other,total
Bahrain,2008,-4,20684.5,2258.0269,212,2430,0,0,25580.5269
Bahrain,2009,-4,20934.4,2326.1572,230,2640,0,0,26126.5572
Bahrain,2010,-4,21474.2,2416.2774,252,2870,0,0,27008.4774
Bangladesh,1990,32238,6750.5067,822.103,2994.2433,1669.9284,0,0,44474.7814
Bangladesh,1991,32238,6099.0693,531.7651,2806.4825,1832.5744,0,0,43507.8913
Bangladesh,1992,32238,6610.2194,845.1695,2902.8529,2112.1215,0,0,44708.3633
Bangladesh,1993,32238,7088.4022,826.1266,3028.7235,2170.149,0,0,45351.4013
Bangladesh,1994,32238,7752.9849,1098.9239,3217.5143,2213.4846,0,0,46520.9077
Bangladesh,1995,32238,10031.1104,1495.7118,3715.9465,2671.6627,0,0,50152.4314
Bangladesh,1996,32233,9667.4443,1600.6254,3992.3977,2942.9947,0,0,50436.4621
Bangladesh,1997,32198,10784.7557,1534.5669,4552.1302,3328.1844,0,0,52397.6372
Bangladesh,1998,32285,10651.7641,1585.9949,4838.5315,3401.1498,0,0,52762.4403
Bangladesh,1999,32307,11636.7907,2147.8384,4847.2315,3102.6393,0,0,54041.4999
Bangladesh,2000,32190,13021.245,2776.4,4900,3040,0,0,55927.645
Bangladesh,2001,31250,15281.24,3419.4,5740,3797,0,0,59487.64
Bangladesh,2002,31250,16379.222,3511.3,6220,3274,0,0,60634.522
Bangladesh,2003,31251,17076.257,3538.33,6770,3295,0,0,61930.587
Bangladesh,2004,31373,18257.232,3454.1,7070,3296,0,0,63450.332
Bangladesh,2005,31253,17669.247,4021.7,7650,3817,0,0,64410.947
Bangladesh,2006,20897,20118.242,3843,6800,4117,0,0,55775.242
Bangladesh,2007,20958,23065.247,3854.2,7450,4423,0,0,59750.447
Bangladesh,2008,21004,25610.247,3771.6,8250,4706,0,0,63341.847
Bangladesh,2009,20736,27522.247,3724.9,8660,5328,0,0,65971.147
Bangladesh,2010,20841,27803.247,3888.03,9450,5982,0,0,67964.277
Barbados,1990,-18,469.3008,119.7069,286.0426,124.374,0,0,981.4243
Barbados,1991,-18,548.3414,88.8675,275.4467,132.1734,0,0,1026.829
Barbados,1992,-18,582.8434,56.6294,258.8755,140.3972,0,0,1020.7455
Barbados,1993,-18,523.1063,53.4908,233.6113,128.1504,0,0,920.3588
Barbados,1994,-18,489.8342,58.4689,227.303,126.7299,0,0,884.336
Barbados,1995,-18,493.5602,58.3334,225.5542,130.0272,0,0,889.475
Barbados,1996,-18,456.5335,71.1709,237.0679,126.3252,0,0,873.0975
Barbados,1997,-18,509.1871,98.5265,191.234,145.2889,0,0,926.2365
Barbados,1998,-18,500.7962,133.5246,146.6549,245.1062,0,0,1008.0819
Barbados,1999,-18,537.1606,130.3573,172.746,282.9381,0,0,1105.202
Barbados,2000,-18,551.1001,135.4168,125,310.07,0,0,1103.5869
Barbados,2001,-12,544.5001,127.5369,94.1,289,0,0,1043.137
Barbados,2002,-12,568.8001,145.5369,93.4,294.3,0,0,1090.037
Barbados,2003,-12,549.8001,155.6469,94.3,285.18,0,0,1072.927
Barbados,2004,-12,549.1001,153.6569,98.8,321.1,0,0,1110.657
Barbados,2005,-12,556.5001,159.7669,111,323.282,0,0,1138.549
Barbados,2006,60,554.9001,158.8669,113,325.74,0,0,1212.507
Barbados,2007,60,560.2001,141.887,161,334.36,0,0,1257.4471
Barbados,2008,60,558.6001,140.987,165,344.05,0,0,1268.6371
Barbados,2009,60,559.7001,138.997,184,350.63,0,0,1293.3271
Barbados,2010,60,559.7001,147.097,202,357.22,0,0,1326.0171
Belarus,1992,-10075,58779.5446,3916.0911,16772.5913,13560.448,0,0,82953.675
Belarus,1993,-10075,50878.4027,3044.6538,13946.9409,10709.6485,0,0,68504.6459
Belarus,1994,-10075,46019.6847,2653.008,10835.7886,7905.6287,0,0,57339.11
Belarus,1995,-10075,39726.5813,2562.6327,10788.9375,5822.9072,0,0,48826.0587
Belarus,1996,-10099,39811.8729,2598.7381,11402.5969,5703.0571,0,0,49417.265
Belarus,1997,-10142,41720.1756,3246.3141,9730.7721,5999.0459,0,0,50554.3077
Belarus,1998,-10123,39954.1953,3132.2591,9593.1558,6058.5523,0,0,48615.1625
Belarus,1999,-10006,38998.0749,3173.9979,8731.1257,5654.8016,0,0,46552.0001
Belarus,2000,-10064,38241.08,3006.59,9450,5384.1,0,0,46017.77
Belarus,2001,-18299,37799.08,3014.57,9050,4966.1,0,0,36530.75
Belarus,2002,-15114,37827.98,3242.27,8910,6424.24,0,0,41290.49
Belarus,2003,-18195,38493.79,3265.07,8970,5452.4,0,0,37986.26
Belarus,2004,-18297,40856.83,3473.224,9200,5552.4,0,0,40785.454
Belarus,2005,-18256,40436.56,3615.4,9900,8522.4,0,0,44218.36
Belarus,2006,-26479,41306.54,4041.49,10800,10082.4,0,0,39751.43
Belarus,2007,-26705,39736.33,4336.71,10600,12202.4,0,0,40170.44
Belarus,2008,-26684,40886.29,4500.21,11400,14662.4,0,0,44764.9
Belarus,2009,-26628,38916.2,4227.41,10700,17492.52,0,0,44708.13
Belarus,2010,-26550,40726.12,4608.71,11700,19872.65,0,0,50357.48
Belgium,2000,-3185,60867,8692.05,28400,24909,179,0,119862.05
Belgium,2001,-3230,59054,8284.35,29600,25684,178,0,119570.35
Belgium,2002,-3230,53724,9057.65,28200,25583.9,176,0,113511.55
Belgium,2003,-3230,55922,9119.19,32300,26365.8,174,0,120650.99
Belgium,2004,-3230,54085,9439.52,30600,26504.8,173,0,117572.32
Belgium,2005,-3230,49513,9575.34,31000,25932.8,171,0,112962.14
Belgium,2006,-2614,50670,9921.34,28000,25401.8,167,0,111546.14
Belgium,2007,-2614,51096,9707.69,24700,25232.8,163,0,108285.49
Belgium,2008,-2614,52505,9764.48,28300,25415.8,159,0,113530.28
Belgium,2009,-2614,49432,9422.46,26100,24771.2,155,0,107266.66
Belgium,2010,-2614,53679,9961.54,28500,23319.8,151,0,112997.34
Belgium-Luxembourg,1990,-3919,68433.8968,7336.3632,27736.1397,23112.2471,189.7266,0,122889.3734
Belgium-Luxembourg,1991,-3919,68870.2379,7114.8313,31067.3089,24167.6622,189.1351,0,127490.1754
Belgium-Luxembourg,1992,-3919,64653.569,7512.0152,31440.4679,25877.2765,188.4505,0,125752.7791
Belgium-Luxembourg,1993,-3919,62890.8155,7301.198,30811.0656,26401.5465,187.6658,0,123673.2914
Belgium-Luxembourg,1994,-3919,66195.7787,7603.6725,30713.6413,26837.1421,186.788,0,127618.0226
Belgium-Luxembourg,1995,-3919,62829.3933,8972.7377,32331.4979,26484.0889,185.8131,0,126884.5309
Belgium-Luxembourg,1996,-3919,62404.0639,8682.3936,37365.1965,27588.8688,184.7411,0,132306.2639
Belgium-Luxembourg,1997,-3919,61051.0544,8933.3914,34419.327,27894.5321,183.5751,0,128562.88
Belgium-Luxembourg,1998,-3919,63179.897,9126.9248,33912.0568,28505.419,182.311,0,130987.6086
Belgium-Luxembourg,1999,-3919,60579.7319,9118.8297,32025.7214,29050.9354,180.9517,0,127037.1701
Belize,1990,5056,53.4883,2.1565,148.3695,87.3288,0,0,5347.3431
Belize,1991,5056,60.8946,2.1966,158.978,100.5297,0,0,5378.5989
Belize,1992,5056,54.7946,2.2388,126.4884,90.4429,0,0,5329.9647
Belize,1993,5056,52.8166,2.2824,109.4222,82.6881,0,0,5303.2093
Belize,1994,5056,55.4647,2.3265,104.8904,79.9592,0,0,5298.6408
Belize,1995,5056,64.0364,2.3704,120.3117,93.6724,0,0,5336.3909
Belize,1996,5063,54.2355,2.4139,100.8836,80.0096,0,0,5300.5426
Belize,1997,4898,96.7261,2.532,110.1022,130.5313,0,0,5237.8916
Belize,1998,5082,93.512,2.5747,55.4196,210.7301,0,0,5444.2364
Belize,1999,5037,99.7198,2.6172,62.583,242.2533,0,0,5444.1733
Belize,2000,4998,139.2001,2.7377,35.6,340.6,0,0,5516.1378
Belize,2001,5870,179.9001,2.7769,84,442.87,0,0,6579.547
Belize,2002,5748,174.3001,2.815,86.1,429.64,0,0,6440.8551
Belize,2003,6696,171.9001,2.8641,89.6,429.16,0,0,7389.5242
Belize,2004,5824,194.1001,2.9023,94.7,475.37,0,0,6591.0724
Belize,2005,6676,196.3001,2.9404,101,481.35,0,0,7457.5905
Belize,2006,5307,208.4001,2.9795,100,517.33,0,0,6135.7096
Belize,2007,5958,209.6001,2.8777,88.7,517.98,0,0,6777.1578
Belize,2008,5785,221.7001,2.9158,90.2,545.23,0,0,6645.0459
Belize,2009,5258,229.9001,2.9039,86.8,566.19,0,0,6143.794
Belize,2010,5082,238.0001,2.892,83.3,587.15,0,0,5993.3421
Benin,1990,14777,58.032,159.5853,33.1037,164.1622,0,0,15191.8832
Benin,1991,14777,45.0439,168.6948,24.0754,131.2315,0,0,15146.0456
Benin,1992,14777,54.6103,191.2352,39.1225,118.8189,0,0,15180.7869
Benin,1993,14777,61.0012,195.4858,30.0943,118.8189,0,0,15182.4002
Benin,1994,14777,57.9717,194.7409,39.1225,121.9218,0,0,15190.7569
Benin,1995,14777,60.9887,194.3563,42.1319,121.9218,0,0,15196.3987
Benin,1996,14777,183.6069,184.6141,225.3388,497.7519,0,0,15868.3117
Benin,1997,14777,221.9077,224.2393,255.433,679.9934,0,0,16158.5734
Benin,1998,14777,191.1838,113.0397,273.4897,752.4628,0,0,16107.176
Benin,1999,14777,206.2897,113.1756,285.5272,846.7445,0,0,16228.737
Benin,2000,14777,206.1,134.492,297,920,0,0,16334.592
Benin,2001,10531,216.7,135.255,533,988.1,0,0,12404.055
Benin,2002,10531,219.6,135.139,581,1160,0,0,12626.739
Benin,2003,10531,199.2,135.154,708,1370,0,0,12943.354
Benin,2004,10531,206.5,135.06,828,1400,0,0,13100.56
Benin,2005,10531,204,134.976,922,1410,0,0,13201.976
Benin,2006,10538,245.7,643.992,955,1840,0,0,14222.692
Benin,2007,10538,254.8,661.908,985,1930,0,0,14369.708
Benin,2008,10538,253.6,674.924,1010,1760,0,0,14236.524
Benin,2009,10538,255.7,674.841,1040,2020,0,0,14528.541
Benin,2010,10538,256.5,741.757,1030,2270,0,0,14836.257
Bermuda,1990,-1,201.3175,4.1156,320.5623,84.4754,0,0,609.4708
Bermuda,1991,-1,187.7031,4.1402,266.2268,81.4983,0,0,538.5684
Bermuda,1992,-1,160.3788,4.1633,192.281,68.8118,0,0,424.6349
Bermuda,1993,-1,172.9758,4.1853,181.811,71.7855,0,0,429.7576
Bermuda,1994,-1,185.0555,4.2065,188.2241,72.7564,0,0,449.2425
Bermuda,1995,-1,185.1789,4.2274,193.3097,72.8719,0,0,454.5879
Bermuda,1996,-1,186.9186,4.248,197.7864,73.8593,0,0,461.8123
Bermuda,1997,-1,198.6477,4.2681,102.3827,74.9084,0,0,379.2069
Bermuda,1998,-1,188.247,4.2878,73.2517,155.2828,0,0,420.0693
Bermuda,1999,-1,197.5599,4.3074,83.0092,165.8524,0,0,449.7289
Bermuda,2000,-1,189.7,4.3296,111,173.67,0,0,477.6996
Bermuda,2001,0,184.5,4.3446,115,165.21,0,0,469.0546
Bermuda,2002,0,189.7,4.3617,119,172.89,0,0,485.9517
Bermuda,2003,0,194.9,4.3877,125,176.75,0,0,501.0377
Bermuda,2004,0,216.3,4.4027,131,196.1,0,0,547.8027
Bermuda,2005,0,218.6,4.4177,118,199.21,0,0,540.2277
Bermuda,2006,0,224.1,4.4327,122,204.36,0,0,554.8927
Bermuda,2007,0,235,4.4488,46.2,206.99,0,0,492.6388
Bermuda,2008,0,244.9,4.4638,47.1,215.64,0,0,512.1038
Bermuda,2009,0,253.9,4.4788,44.4,220.44,0,0,523.2188
Bermuda,2010,0,263,4.5028,41.7,226.34,0,0,535.5428
Bhutan,1990,-4107,17.8666,77.2684,36.4496,50.8418,0,0,-3924.5736
Bhutan,1991,-4107,19.1387,78.6872,35.4036,52.9338,0,0,-3920.8367
Bhutan,1992,-4107,44.1165,81.0732,36.8431,62.1507,0,0,-3882.8165
Bhutan,1993,-4107,41.089,84.2047,39.3769,58.7037,0,0,-3883.6257
Bhutan,1994,-4107,51.4478,95.265,40.7746,59.7389,0,0,-3859.7737
Bhutan,1995,-4107,52.3913,133.9156,48.7543,69.7724,0,0,-3802.1664
Bhutan,1996,-4107,53.2328,135.9618,47.6159,87.3261,0,0,-3782.8634
Bhutan,1997,-4107,64.9075,146.5967,47.411,94.339,0,0,-3753.7458
Bhutan,1998,-4107,54.2258,152.7512,47.966,92.9841,0,0,-3759.0729
Bhutan,1999,-4107,46.9291,152.9868,54.9961,91.9525,0,0,-3760.1355
Bhutan,2000,-4107,48.3,142.8886,60.6,100.81,0,0,-3754.4014
Bhutan,2001,-4400,50.4,151.0292,63.5,104.1,0,0,-4030.9708
Bhutan,2002,-4400,44.5,168.7799,54.6,74.131,0,0,-4057.9891
Bhutan,2003,-4400,45.4,168.9205,44.7,72.331,0,0,-4068.6485
Bhutan,2004,-4400,46.5,170.2812,59.8,71.141,0,0,-4052.2778
Bhutan,2005,-4400,48.2,170.4219,41.8,78.279,0,0,-4061.2991
Bhutan,2006,-2933,46.1,183.4826,51.9,78.59,0,0,-2572.9274
Bhutan,2007,-2933,45.8,186.8232,101,82.08,0,0,-2517.2968
Bhutan,2008,-2933,47.1,185.7739,108,85.58,0,0,-2506.5461
Bhutan,2009,-2933,46.8,190.8246,130,88.08,0,0,-2477.2954
Bhutan,2010,-2933,46.4,204.1753,152,90.48,0,0,-2439.9447
Bolivia,1990,77367,2950.1039,257.4806,1106.1729,2161.891,0,0,83842.6484
Bolivia,1991,77367,3208.9221,300.6531,1345.3992,2289.2621,0,0,84511.2365
Bolivia,1992,77367,3634.6957,304.4661,1457.7903,2260.4902,0,0,85024.4423
Bolivia,1993,77367,4504.286,292.1196,1507.8497,2353.1634,0,0,86024.4187
Bolivia,1994,77367,5524.376,359.728,1781.7003,2448.0015,0,0,87480.8058
Bolivia,1995,77367,4338.6157,399.0067,2182.2661,2717.4002,0,0,87004.2887
Bolivia,1996,77367,3770.1765,421.6762,2069.6948,3121.4887,0,0,86750.0362
Bolivia,1997,77367,4508.2395,462.141,2112.9075,3024.3025,0,0,87474.5905
Bolivia,1998,77367,4147.0174,513.0594,2083.8989,3052.8654,0,0,87163.8411
Bolivia,1999,77367,3992.7184,529.543,1784.2728,3128.8437,0,0,86802.3779
Bolivia,2000,77367,3683,473.619,1770,2826.9,0,0,86120.519
Bolivia,2001,77000,4393,436.066,1930,2874.8,0,0,86633.866
Bolivia,2002,77000,4206,441.284,1270,2726,0,0,85643.284
Bolivia,2003,77000,4028,490.342,1290,3280.3,0,0,86088.642
Bolivia,2004,77000,4673,540.79,1110,3525.2,0,0,86848.99
Bolivia,2005,77000,5154,601.128,1320,3511.2,0,0,87586.328
Bolivia,2006,87267,5121,670.576,1240,3766.6,0,0,98065.176
Bolivia,2007,87267,5653,699.884,1320,4487.8,0,0,99427.684
Bolivia,2008,87267,5621,676.33,1520,4525.7,0,0,99610.03
Bolivia,2009,87267,6084,670.78,1510,4674.7,0,0,100206.48
Bolivia,2010,87267,6646.7,735.23,1630,5215.2,0,0,101494.13
Bosnia and Herzegovina,1992,-7899,10481.0258,245.2376,4554.287,1080.6432,1.2808,0,8463.4744
Bosnia and Herzegovina,1993,-7899,8618.9108,168.0341,4024.6388,959.9792,1.2502,0,5873.8131
Bosnia and Herzegovina,1994,-7899,1481.9627,154.8032,807.2812,1098.1185,1.2856,0,-4355.5488
Bosnia and Herzegovina,1995,-7899,1605.8516,153.5992,881.451,1128.4535,1.3808,0,-4128.2639
Bosnia and Herzegovina,1996,-7873,2593.7532,157.859,700.4707,1164.5967,1.7474,0,-3254.573
Bosnia and Herzegovina,1997,-7916,6516.1531,190.0437,1026.6432,1200.83,2.008,0,1019.678
Bosnia and Herzegovina,1998,-7898,8508.791,255.6258,911.0067,1550.1785,2.1051,0,3329.7071
Bosnia and Herzegovina,1999,-7806,8373.7823,326.6588,867.6778,1496.4196,2.2963,0,3260.8348
Bosnia and Herzegovina,2000,-7847,10340,378.08,1400,1826.6,2.44,0,6100.12
Bosnia and Herzegovina,2001,153,10320,548.94,1460,1905.6,2.56,0,14390.1
Bosnia and Herzegovina,2002,135,9690,613.02,1280,1976,2.68,0,13696.7
Bosnia and Herzegovina,2003,378,9251,626.63,1400,2065,2.8,0,13723.43
Bosnia and Herzegovina,2004,135,11290.7,696.36,1390,2548,2.93,0,16062.99
Bosnia and Herzegovina,2005,136,11915.1,711.16,1320,2566,3.04,0,16651.3
Bosnia and Herzegovina,2006,138,13333.8,804.85,1340,2746,3.14,0,18365.79
Bosnia and Herzegovina,2007,254,14084.5,810.44,1360,2916,3.23,0,19428.17
Bosnia and Herzegovina,2008,136,14222.4,866.04,1370,2916,3.32,0,19513.76
Bosnia and Herzegovina,2009,135,20651.6,826.53,945,2703,3.41,0,25264.54
Bosnia and Herzegovina,2010,135,20608.7,921.03,1170,2829,3.5,0,25667.23
Botswana,1990,36802,527.9045,14.1482,428.6172,535.1541,0,0,38307.824
Botswana,1991,36802,535.2161,55.7872,404.6299,584.2694,0,0,38381.9026
Botswana,1992,36802,484.6639,97.4228,479.8716,597.7187,0,0,38461.677
Botswana,1993,36802,417.5839,99.1274,446.7675,590.1592,0,0,38355.638
Botswana,1994,36802,358.2027,131.4314,656.4961,583.7133,0,0,38531.8435
Botswana,1995,36802,358.9918,150.4137,673.5204,596.7051,0,0,38581.631
Botswana,1996,45782,332.3448,95.5225,575.6904,602.2224,0,0,47387.7801
Botswana,1997,54203,359.0727,149.742,595.5117,680.6967,0,0,55988.0231
Botswana,1998,61356,1331.0312,143.9959,750.0096,695.9969,0,0,64277.0336
Botswana,1999,49781,1348.7743,173.5126,716.8553,730.1068,0,0,52750.249
Botswana,2000,40903,1561.0001,145.018,165,971.292,0,0,43745.3101
Botswana,2001,27037,1646.0001,185.0584,180,806.638,0,0,29854.6965
Botswana,2002,85134,1806.0001,206.1785,181,783.93,0,0,88111.1086
Botswana,2003,37382,1630.0001,223.1786,187,796.23,0,0,40218.4087
Botswana,2004,21285,2007.0001,192.5445,204,1483.06,0,0,25171.6046
Botswana,2005,38902,2267.0001,183.4444,159,1485.3,0,0,42996.7445
Botswana,2006,26902,2403.0001,164.4243,158,1529.948,0,0,31157.3724
Botswana,2007,42471,2890.0001,150.4141,233,1590.364,0,0,47334.7782
Botswana,2008,25856,2710.0001,133.404,163,1490.781,0,0,30353.1851
Botswana,2009,16092,2580.0001,116.0939,164,1421.067,0,0,20373.161
Botswana,2010,15338,2760.0001,99.1838,166,1521.387,0,0,19884.5709
Brazil,1990,878675,81207.1816,26644.3721,27278.5798,81399.4252,143.6072,0,1095348.166
Brazil,1991,878675,84812.0114,27775.4798,26972.3249,85173.0509,147.1045,0,1103554.972
Brazil,1992,878675,88062.0903,25872.7872,28258.4354,85800.6179,149.5137,0,1106818.445
Brazil,1993,878675,90991.9382,26790.288,29457.3587,89183.2082,154.8366,0,1115252.63
Brazil,1994,878675,94128.4868,26910.9935,31201.7016,93264.9716,160.8862,0,1124342.04
Brazil,1995,878675,100239.4735,28044.3294,33014.8344,103205.7388,166.2132,0,1143345.589
Brazil,1996,878656,109303.4182,30683.9189,33733.2285,112674.2719,170.8585,0,1165221.696
Brazil,1997,878701,116233.3471,31960.419,35787.3258,119636.8438,176.0493,0,1182494.985
Brazil,1998,879176,118119.2423,32556.9066,34734.281,127010.8657,179.3163,0,1191776.612
Brazil,1999,878636,127603.0481,32760.4532,36296.0508,125015.4297,183.0848,0,1200494.067
Brazil,2000,878634,143380,34506,35500,126910,189,0,1219119
Brazil,2001,1090987,147260,31499,37100,129360,193,0,1436399
Brazil,2002,1090905,145840,33007,36600,129420,198,0,1435970
Brazil,2003,1091899,144440,30700.1,34600,125980,202,0,1427821.1
Brazil,2004,1090977,153970,32492.1,34900,136090,209,0,1448638.1
Brazil,2005,1090867,158570,31401.2,34200,135920,214,0,1451172.2
Brazil,2006,517950,160140,33415.1,34300,139900,218,0,885923.1
Brazil,2007,517964,167880,37580.1,35900,144810,223,0,904357.1
Brazil,2008,517940,173990,40010.2,37800,153770,228,0,923738.2
Brazil,2009,518412,151948,38616.2,37500,151540,232,0,898248.2
Brazil,2010,517991,180560,43037.3,38600,169490,237,0,949915.3
British Virgin Islands,1990,-9,12.8463,0.1497,26.2956,12.7572,0,0,43.0488
British Virgin Islands,1991,-9,12.9804,0.154,23.8763,13.3812,0,0,41.3919
British Virgin Islands,1992,-9,14.4845,0.1577,23.2636,14.9052,0,0,43.811
British Virgin Islands,1993,-9,14.034,0.1609,19.7268,13.753,0,0,38.6747
British Virgin Islands,1994,-9,15.7403,0.164,20.0235,14.0168,0,0,40.9446
British Virgin Islands,1995,-9,15.9878,0.1674,20.6686,14.2702,0,0,42.094
British Virgin Islands,1996,-9,18.0861,0.171,22.8768,16.2102,0,0,48.3441
British Virgin Islands,1997,-9,19.7097,0.1749,11.5934,16.2045,0,0,38.6825
British Virgin Islands,1998,-9,18.9795,0.1788,5.0888,28.9449,0,0,44.192
British Virgin Islands,1999,-9,19.9715,0.1826,6.2971,32.0835,0,0,49.5347
British Virgin Islands,2000,-9,19.27,0.1861,3.79,30.577,0,0,44.8231
British Virgin Islands,2001,-6,18.74,0.1894,4.19,29.969,0,0,47.0884
British Virgin Islands,2002,-6,18.77,0.1925,5.36,30.606,0,0,48.9285
British Virgin Islands,2003,-6,20.61,0.1944,8.03,33.602,0,0,56.4364
British Virgin Islands,2004,-6,23.18,0.1974,8.09,36.771,0,0,62.2384
British Virgin Islands,2005,-6,23.4,0.1993,8.56,37.16,0,0,63.3193
British Virgin Islands,2006,36,24.15,0.2022,8.68,38.74,0,0,107.7722
British Virgin Islands,2007,36,25.79,0.2042,16.2,41.124,0,0,119.3182
British Virgin Islands,2008,36,27.24,0.2071,17.2,43.206,0,0,123.8531
British Virgin Islands,2009,36,28.59,0.2091,20.1,45.188,0,0,130.0871
British Virgin Islands,2010,36,29.84,0.212,23,47.27,0,0,136.322
Brunei,1990,2082,2805.1692,47.3193,44.3794,553.4443,0.8331,0,5533.1453
Brunei,1991,2082,3124.4219,46.2788,44.0109,597.7971,0.8709,0,5895.3796
Brunei,1992,2082,3261.8492,49.8464,52.3954,655.3699,0.8966,0,6102.3575
Brunei,1993,2082,3418.4909,51.376,58.1385,681.9019,0.9255,0,6292.8328
Brunei,1994,2082,3713.5741,54.1042,63.7895,722.9487,0.9593,0,6637.3758
Brunei,1995,2082,3997.9174,56.3958,56.665,777.0164,0.9946,0,6970.9892
Brunei,1996,1945,4137.0751,57.7608,59.3063,837.4929,1.0302,0,7037.6653
Brunei,1997,2075,4487.7301,194.7256,68.1513,876.8427,1.0686,0,7703.5183
Brunei,1998,5009,4013.3592,110.6014,59.3984,822.5759,1.0809,0,10016.0158
Brunei,1999,1885,3939.6261,106.2085,59.3984,809.7572,1.1199,0,6801.1101
Brunei,2000,1897,4284,117.3954,58.9,807,1.16,0,7165.4554
Brunei,2001,1847,4254,114.6757,58.4,843,1.2,0,7118.2757
Brunei,2002,1932,4112,120.966,58.4,882,1.25,0,7106.616
Brunei,2003,1935,4799,118.2462,58.4,922,1.29,0,7833.9362
Brunei,2004,1916,4445,121.1525,48.3,974,1.33,0,7505.7825
Brunei,2005,2016,4350,132.4328,50.9,954,1.36,0,7504.6928
Brunei,2006,1849,6844,119.7231,45.2,1030,1.41,0,9889.3331
Brunei,2007,1847,6706,101.4134,47.8,1130,1.45,0,9833.6634
Brunei,2008,1847,7121,101.2136,47.8,1130,1.49,0,10248.5036
Brunei,2009,2077,7951,100.6039,45.7,1120,1.53,0,11295.8339
Brunei,2010,1960,8132,108.3942,41.9,1170,1.57,0,11413.8642
Bulgaria,1990,-11211,61474.6103,6861.3022,7842.0887,6554.2942,0,0,71521.2954
Bulgaria,1991,-11211,48288.4031,4899.9135,5578.4483,3692.2787,0,0,51248.0436
Bulgaria,1992,-11211,46314.1072,4027.4135,5295.6732,3868.4696,0,0,48294.6635
Bulgaria,1993,-11211,45781.6812,3526.3426,5873.2052,4378.906,0,0,48349.135
Bulgaria,1994,-11211,43930.7757,4418.2007,5413.372,4000.6055,0,0,46551.9539
Bulgaria,1995,-11211,45560.2593,5514.5887,4065.1473,4257.6845,0,0,48186.6798
Bulgaria,1996,-11220,45482.4428,5892.328,4560.7162,4210.3072,0,0,48925.7942
Bulgaria,1997,-11223,44468.0635,5109.1464,3064.888,4361.5389,0,0,45780.6368
Bulgaria,1998,-11214,40452.1941,3742.8612,3268.6905,5516.2831,0,0,41766.0289
Bulgaria,1999,-11216,34851.9865,4151.6319,2733.7953,5751.9938,0,0,36273.4075
Bulgaria,2000,-11199,34630.116,4464.48,2220,5521.8,0,0,35637.396
Bulgaria,2001,-13617,37339.0885,4742.73,2040,5699,0,0,36203.8185
Bulgaria,2002,-13738,34247.0932,3841.03,2420,5931.7,0,0,32701.8232
Bulgaria,2003,-13715,37950.0755,5412.03,2580,6733.3,0,0,38960.4055
Bulgaria,2004,-13693,36431.0767,5649.81,2120,6850.8,0,0,37358.6867
Bulgaria,2005,-13729,36189.0766,5527.62,2110,7537,0,0,37634.6966
Bulgaria,2006,-9865,36511.0722,5765.41,2360,8161.7,0,0,42933.1822
Bulgaria,2007,-9872,39890.0675,5135.04,2070,7976,0,0,45199.1075
Bulgaria,2008,-9899,38581.5629,4920.81,1820,9603.8,0,0,45027.1729
Bulgaria,2009,-9919,33120.7583,4565.91,1500,9553.7,0,0,38821.3683
Bulgaria,2010,-9911,34905.0537,4817.8,1660,9290.8,0,0,40762.6537
Burkina Faso,1990,10633,65.7965,35.2464,179.6309,224.0079,0,0,11137.6817
Burkina Faso,1991,10633,79.0939,36.2819,223.1293,230.8724,0,0,11202.3775
Burkina Faso,1992,10633,77.6608,37.3392,191.9412,210.7805,0,0,11150.7217
Burkina Faso,1993,10633,73.0618,38.4152,245.0615,229.6997,0,0,11219.2382
Burkina Faso,1994,10633,78.2663,39.5075,264.1289,243.3449,0,0,11258.2476
Burkina Faso,1995,10633,83.9608,40.6163,273.841,251.7902,0,0,11283.2083
